,Country,ISO3 Code,Date,Price (EUR/MWhe)
65101,Norway,NOR,2020-03-14,8.65
65102,Norway,NOR,2020-03-15,6.87
65103,Norway,NOR,2020-03-16,8.52
65104,Norway,NOR,2020-03-17,7.43
65105,Norway,NOR,2020-03-18,7.2
65106,Norway,NOR,2020-03-19,7.03
65107,Norway,NOR,2020-03-20,7.91
65108,Norway,NOR,2020-03-21,7.59
65109,Norway,NOR,2020-03-22,6.58
65110,Norway,NOR,2020-03-23,7.53
65111,Norway,NOR,2020-03-24,6.78
65112,Norway,NOR,2020-03-25,6.47
65113,Norway,NOR,2020-03-26,6.54
65114,Norway,NOR,2020-03-27,6.11
65115,Norway,NOR,2020-03-28,5.2
65116,Norway,NOR,2020-03-29,4.96
65117,Norway,NOR,2020-03-30,6.46
65118,Norway,NOR,2020-03-31,5.1
65119,Norway,NOR,2020-04-01,5.01
65120,Norway,NOR,2020-04-02,4.5
65121,Norway,NOR,2020-04-03,4.13
65122,Norway,NOR,2020-04-04,4.49
65123,Norway,NOR,2020-04-05,4.36
65124,Norway,NOR,2020-04-06,4.42
65125,Norway,NOR,2020-04-07,4.36
65126,Norway,NOR,2020-04-08,4.19
65127,Norway,NOR,2020-04-09,4.35
65128,Norway,NOR,2020-04-10,4.63
65129,Norway,NOR,2020-04-11,4.89
65130,Norway,NOR,2020-04-12,3.64
65131,Norway,NOR,2020-04-13,2.53
65132,Norway,NOR,2020-04-14,4.51
65133,Norway,NOR,2020-04-15,4.33
65134,Norway,NOR,2020-04-16,4.39
65135,Norway,NOR,2020-04-17,4.5
65136,Norway,NOR,2020-04-18,4.8
65137,Norway,NOR,2020-04-19,4.78
65138,Norway,NOR,2020-04-20,4.87
65139,Norway,NOR,2020-04-21,4.75
65140,Norway,NOR,2020-04-22,5.21
65141,Norway,NOR,2020-04-23,4.93
65142,Norway,NOR,2020-04-24,4.91
65143,Norway,NOR,2020-04-25,4.85
65144,Norway,NOR,2020-04-26,5.06
65145,Norway,NOR,2020-04-27,5.61
65146,Norway,NOR,2020-04-28,6.18
65147,Norway,NOR,2020-04-29,5.97
65148,Norway,NOR,2020-04-30,5.63
65149,Norway,NOR,2020-05-01,5.5
65150,Norway,NOR,2020-05-02,6.42
65151,Norway,NOR,2020-05-03,6.4
65152,Norway,NOR,2020-05-04,7.18
65153,Norway,NOR,2020-05-05,7.03
65154,Norway,NOR,2020-05-06,6.84
65155,Norway,NOR,2020-05-07,7.76
65156,Norway,NOR,2020-05-08,8.04
65157,Norway,NOR,2020-05-09,8.1
65158,Norway,NOR,2020-05-10,7.38
65159,Norway,NOR,2020-05-11,8.21
65160,Norway,NOR,2020-05-12,10.63
65161,Norway,NOR,2020-05-13,14.34
65162,Norway,NOR,2020-05-14,13.94
65163,Norway,NOR,2020-05-15,12.52
65164,Norway,NOR,2020-05-16,9.33
65165,Norway,NOR,2020-05-17,10.07
65166,Norway,NOR,2020-05-18,13.51
65167,Norway,NOR,2020-05-19,13.42
65168,Norway,NOR,2020-05-20,16.15
65169,Norway,NOR,2020-05-21,10.44
65170,Norway,NOR,2020-05-22,7.84
65171,Norway,NOR,2020-05-23,3.78
65172,Norway,NOR,2020-05-24,3.37
65173,Norway,NOR,2020-05-25,5.74
65174,Norway,NOR,2020-05-26,2.94
65175,Norway,NOR,2020-05-27,2.94
65176,Norway,NOR,2020-05-28,2.97
65177,Norway,NOR,2020-05-29,3.2
65178,Norway,NOR,2020-05-30,2.87
65179,Norway,NOR,2020-05-31,1.99
65180,Norway,NOR,2020-06-01,2.96
65181,Norway,NOR,2020-06-02,3.32
65182,Norway,NOR,2020-06-03,4.09
65183,Norway,NOR,2020-06-04,2.78
65184,Norway,NOR,2020-06-05,2.14
65185,Norway,NOR,2020-06-06,1.96
65186,Norway,NOR,2020-06-07,2.03
65187,Norway,NOR,2020-06-08,3.26
65188,Norway,NOR,2020-06-09,3.68
65189,Norway,NOR,2020-06-10,2.74
65190,Norway,NOR,2020-06-11,2.21
65191,Norway,NOR,2020-06-12,1.84
65192,Norway,NOR,2020-06-13,1.41
65193,Norway,NOR,2020-06-14,1.72
65194,Norway,NOR,2020-06-15,2.19
65195,Norway,NOR,2020-06-16,2.06
65196,Norway,NOR,2020-06-17,1.95
65197,Norway,NOR,2020-06-18,1.75
65198,Norway,NOR,2020-06-19,1.72
65199,Norway,NOR,2020-06-20,1.48
65200,Norway,NOR,2020-06-21,1.42
65201,Norway,NOR,2020-06-22,1.85
65202,Norway,NOR,2020-06-23,1.55
65203,Norway,NOR,2020-06-24,1.53
65204,Norway,NOR,2020-06-25,1.55
65205,Norway,NOR,2020-06-26,1.91
65206,Norway,NOR,2020-06-27,1.6
65207,Norway,NOR,2020-06-28,1.38
65208,Norway,NOR,2020-06-29,1.54
65209,Norway,NOR,2020-06-30,1.28
65210,Norway,NOR,2020-07-01,1.49
65211,Norway,NOR,2020-07-02,1.79
65212,Norway,NOR,2020-07-03,1.76
65213,Norway,NOR,2020-07-04,1.67
65214,Norway,NOR,2020-07-05,0.91
65215,Norway,NOR,2020-07-06,1.13
65216,Norway,NOR,2020-07-07,1.57
65217,Norway,NOR,2020-07-08,1.77
65218,Norway,NOR,2020-07-09,1.95
65219,Norway,NOR,2020-07-10,2.08
65220,Norway,NOR,2020-07-11,1.85
65221,Norway,NOR,2020-07-12,2.07
65222,Norway,NOR,2020-07-13,2.32
65223,Norway,NOR,2020-07-14,2.2
65224,Norway,NOR,2020-07-15,2.25
65225,Norway,NOR,2020-07-16,2.34
65226,Norway,NOR,2020-07-17,2.29
65227,Norway,NOR,2020-07-18,2.24
65228,Norway,NOR,2020-07-19,2.56
65229,Norway,NOR,2020-07-20,2.47
65230,Norway,NOR,2020-07-21,2.18
65231,Norway,NOR,2020-07-22,2.04
65232,Norway,NOR,2020-07-23,1.94
65233,Norway,NOR,2020-07-24,2.03
65234,Norway,NOR,2020-07-25,2.0
65235,Norway,NOR,2020-07-26,1.67
65236,Norway,NOR,2020-07-27,1.82
65237,Norway,NOR,2020-07-28,1.47
65238,Norway,NOR,2020-07-29,1.43
65239,Norway,NOR,2020-07-30,1.38
65240,Norway,NOR,2020-07-31,1.54
65241,Norway,NOR,2020-08-01,1.42
65242,Norway,NOR,2020-08-02,1.4
65243,Norway,NOR,2020-08-03,1.62
65244,Norway,NOR,2020-08-04,1.64
65245,Norway,NOR,2020-08-05,1.63
65246,Norway,NOR,2020-08-06,1.8
65247,Norway,NOR,2020-08-07,1.85
65248,Norway,NOR,2020-08-08,1.84
65249,Norway,NOR,2020-08-09,1.93
65250,Norway,NOR,2020-08-10,2.29
65251,Norway,NOR,2020-08-11,2.79
65252,Norway,NOR,2020-08-12,3.23
65253,Norway,NOR,2020-08-13,3.62
65254,Norway,NOR,2020-08-14,3.82
65255,Norway,NOR,2020-08-15,3.54
65256,Norway,NOR,2020-08-16,4.08
65257,Norway,NOR,2020-08-17,4.63
65258,Norway,NOR,2020-08-18,5.15
65259,Norway,NOR,2020-08-19,5.14
65260,Norway,NOR,2020-08-20,4.97
65261,Norway,NOR,2020-08-21,4.91
65262,Norway,NOR,2020-08-22,4.47
65263,Norway,NOR,2020-08-23,3.86
65264,Norway,NOR,2020-08-24,4.48
65265,Norway,NOR,2020-08-25,5.37
65266,Norway,NOR,2020-08-26,6.38
65267,Norway,NOR,2020-08-27,7.72
65268,Norway,NOR,2020-08-28,9.27
65269,Norway,NOR,2020-08-29,10.62
65270,Norway,NOR,2020-08-30,12.9
65271,Norway,NOR,2020-08-31,16.46
65272,Norway,NOR,2020-09-01,17.58
65273,Norway,NOR,2020-09-02,17.79
65274,Norway,NOR,2020-09-03,16.15
65275,Norway,NOR,2020-09-04,15.72
65276,Norway,NOR,2020-09-05,14.07
65277,Norway,NOR,2020-09-06,13.29
65278,Norway,NOR,2020-09-07,13.13
65279,Norway,NOR,2020-09-08,11.17
65280,Norway,NOR,2020-09-09,12.1
65281,Norway,NOR,2020-09-10,11.92
65282,Norway,NOR,2020-09-11,11.87
65283,Norway,NOR,2020-09-12,11.13
65284,Norway,NOR,2020-09-13,10.36
65285,Norway,NOR,2020-09-14,12.95
65286,Norway,NOR,2020-09-15,12.15
65287,Norway,NOR,2020-09-16,10.44
65288,Norway,NOR,2020-09-17,9.9
65289,Norway,NOR,2020-09-18,7.07
65290,Norway,NOR,2020-09-19,5.98
65291,Norway,NOR,2020-09-20,4.44
65292,Norway,NOR,2020-09-21,5.67
65293,Norway,NOR,2020-09-22,5.74
65294,Norway,NOR,2020-09-23,5.28
65295,Norway,NOR,2020-09-24,4.42
65296,Norway,NOR,2020-09-25,3.99
65297,Norway,NOR,2020-09-26,2.76
65298,Norway,NOR,2020-09-27,2.2
65299,Norway,NOR,2020-09-28,2.21
65300,Norway,NOR,2020-09-29,2.3
65301,Norway,NOR,2020-09-30,2.63
65302,Norway,NOR,2020-10-01,2.73
65303,Norway,NOR,2020-10-02,3.28
65304,Norway,NOR,2020-10-03,3.2
65305,Norway,NOR,2020-10-04,3.92
65306,Norway,NOR,2020-10-05,5.29
65307,Norway,NOR,2020-10-06,5.6
65308,Norway,NOR,2020-10-07,6.39
65309,Norway,NOR,2020-10-08,7.99
65310,Norway,NOR,2020-10-09,10.73
65311,Norway,NOR,2020-10-10,12.22
65312,Norway,NOR,2020-10-11,15.52
65313,Norway,NOR,2020-10-12,16.81
65314,Norway,NOR,2020-10-13,17.62
65315,Norway,NOR,2020-10-14,17.88
65316,Norway,NOR,2020-10-15,18.38
65317,Norway,NOR,2020-10-16,21.35
65318,Norway,NOR,2020-10-17,16.64
65319,Norway,NOR,2020-10-18,16.93
65320,Norway,NOR,2020-10-19,22.56
65321,Norway,NOR,2020-10-20,18.31
65322,Norway,NOR,2020-10-21,16.76
65323,Norway,NOR,2020-10-22,13.98
65324,Norway,NOR,2020-10-23,17.62
65325,Norway,NOR,2020-10-24,13.97
65326,Norway,NOR,2020-10-25,9.96
65327,Norway,NOR,2020-10-26,13.7
65328,Norway,NOR,2020-10-27,12.59
65329,Norway,NOR,2020-10-28,10.17
65330,Norway,NOR,2020-10-29,10.99
65331,Norway,NOR,2020-10-30,10.27
65332,Norway,NOR,2020-10-31,8.85
65333,Norway,NOR,2020-11-01,5.44
65334,Norway,NOR,2020-11-02,4.15
65335,Norway,NOR,2020-11-03,6.08
65336,Norway,NOR,2020-11-04,4.43
65337,Norway,NOR,2020-11-05,2.5
65338,Norway,NOR,2020-11-06,4.34
65339,Norway,NOR,2020-11-07,3.57
65340,Norway,NOR,2020-11-08,5.56
65341,Norway,NOR,2020-11-09,7.0
65342,Norway,NOR,2020-11-10,8.74
65343,Norway,NOR,2020-11-11,8.12
65344,Norway,NOR,2020-11-12,6.03
65345,Norway,NOR,2020-11-13,4.01
65346,Norway,NOR,2020-11-14,3.13
65347,Norway,NOR,2020-11-15,2.03
65348,Norway,NOR,2020-11-16,1.91
65349,Norway,NOR,2020-11-17,2.02
65350,Norway,NOR,2020-11-18,1.81
65351,Norway,NOR,2020-11-19,1.6
65352,Norway,NOR,2020-11-20,2.2
65353,Norway,NOR,2020-11-21,1.53
65354,Norway,NOR,2020-11-22,1.33
65355,Norway,NOR,2020-11-23,2.58
65356,Norway,NOR,2020-11-24,3.83
65357,Norway,NOR,2020-11-25,3.43
65358,Norway,NOR,2020-11-26,5.14
65359,Norway,NOR,2020-11-27,8.01
65360,Norway,NOR,2020-11-28,10.62
65361,Norway,NOR,2020-11-29,12.34
65362,Norway,NOR,2020-11-30,12.48
65363,Norway,NOR,2020-12-01,13.7
65364,Norway,NOR,2020-12-02,14.04
65365,Norway,NOR,2020-12-03,14.8
65366,Norway,NOR,2020-12-04,16.02
65367,Norway,NOR,2020-12-05,17.38
65368,Norway,NOR,2020-12-06,16.62
65369,Norway,NOR,2020-12-07,15.67
65370,Norway,NOR,2020-12-08,17.92
65371,Norway,NOR,2020-12-09,25.59
65372,Norway,NOR,2020-12-10,29.54
65373,Norway,NOR,2020-12-11,19.28
65374,Norway,NOR,2020-12-12,19.46
65375,Norway,NOR,2020-12-13,20.06
65376,Norway,NOR,2020-12-14,19.64
65377,Norway,NOR,2020-12-15,20.63
65378,Norway,NOR,2020-12-16,21.42
65379,Norway,NOR,2020-12-17,19.55
65380,Norway,NOR,2020-12-18,18.67
65381,Norway,NOR,2020-12-19,16.08
65382,Norway,NOR,2020-12-20,14.54
65383,Norway,NOR,2020-12-21,16.06
65384,Norway,NOR,2020-12-22,14.67
65385,Norway,NOR,2020-12-23,16.74
65386,Norway,NOR,2020-12-24,15.2
65387,Norway,NOR,2020-12-25,17.53
65388,Norway,NOR,2020-12-26,15.95
65389,Norway,NOR,2020-12-27,7.68
65390,Norway,NOR,2020-12-28,16.8
65391,Norway,NOR,2020-12-29,19.6
65392,Norway,NOR,2020-12-30,21.71
65393,Norway,NOR,2020-12-31,23.95
65394,Norway,NOR,2021-01-01,25.52
65395,Norway,NOR,2021-01-02,27.29
65396,Norway,NOR,2021-01-03,25.21
65397,Norway,NOR,2021-01-04,38.95
65398,Norway,NOR,2021-01-05,43.05
65399,Norway,NOR,2021-01-06,39.48
65400,Norway,NOR,2021-01-07,62.56
65401,Norway,NOR,2021-01-08,70.75
65402,Norway,NOR,2021-01-09,49.21
65403,Norway,NOR,2021-01-10,40.66
65404,Norway,NOR,2021-01-11,40.67
65405,Norway,NOR,2021-01-12,41.05
65406,Norway,NOR,2021-01-13,41.38
65407,Norway,NOR,2021-01-14,69.86
65408,Norway,NOR,2021-01-15,62.77
65409,Norway,NOR,2021-01-16,49.92
65410,Norway,NOR,2021-01-17,49.19
65411,Norway,NOR,2021-01-18,52.3
65412,Norway,NOR,2021-01-19,43.57
65413,Norway,NOR,2021-01-20,34.51
65414,Norway,NOR,2021-01-21,29.52
65415,Norway,NOR,2021-01-22,29.58
65416,Norway,NOR,2021-01-23,37.46
65417,Norway,NOR,2021-01-24,45.03
65418,Norway,NOR,2021-01-25,55.26
65419,Norway,NOR,2021-01-26,55.18
65420,Norway,NOR,2021-01-27,55.97
65421,Norway,NOR,2021-01-28,55.86
65422,Norway,NOR,2021-01-29,51.34
65423,Norway,NOR,2021-01-30,48.2
65424,Norway,NOR,2021-01-31,48.32
65425,Norway,NOR,2021-02-01,78.0
65426,Norway,NOR,2021-02-02,64.02
65427,Norway,NOR,2021-02-03,47.86
65428,Norway,NOR,2021-02-04,51.9
65429,Norway,NOR,2021-02-05,59.44
65430,Norway,NOR,2021-02-06,41.88
65431,Norway,NOR,2021-02-07,39.43
65432,Norway,NOR,2021-02-08,53.38
65433,Norway,NOR,2021-02-09,65.68
65434,Norway,NOR,2021-02-10,65.99
65435,Norway,NOR,2021-02-11,77.53
65436,Norway,NOR,2021-02-12,62.63
65437,Norway,NOR,2021-02-13,48.06
65438,Norway,NOR,2021-02-14,45.09
65439,Norway,NOR,2021-02-15,54.5
65440,Norway,NOR,2021-02-16,50.96
65441,Norway,NOR,2021-02-17,46.56
65442,Norway,NOR,2021-02-18,42.09
65443,Norway,NOR,2021-02-19,44.67
65444,Norway,NOR,2021-02-20,35.84
65445,Norway,NOR,2021-02-21,35.16
65446,Norway,NOR,2021-02-22,42.08
65447,Norway,NOR,2021-02-23,37.84
65448,Norway,NOR,2021-02-24,31.26
65449,Norway,NOR,2021-02-25,30.82
65450,Norway,NOR,2021-02-26,28.82
65451,Norway,NOR,2021-02-27,31.99
65452,Norway,NOR,2021-02-28,30.72
65453,Norway,NOR,2021-03-01,33.32
65454,Norway,NOR,2021-03-02,36.65
65455,Norway,NOR,2021-03-03,36.81
65456,Norway,NOR,2021-03-04,36.37
65457,Norway,NOR,2021-03-05,41.1
65458,Norway,NOR,2021-03-06,31.3
65459,Norway,NOR,2021-03-07,32.75
65460,Norway,NOR,2021-03-08,47.17
65461,Norway,NOR,2021-03-09,46.04
65462,Norway,NOR,2021-03-10,37.38
65463,Norway,NOR,2021-03-11,30.58
65464,Norway,NOR,2021-03-12,32.72
65465,Norway,NOR,2021-03-13,33.31
65466,Norway,NOR,2021-03-14,34.56
65467,Norway,NOR,2021-03-15,40.07
65468,Norway,NOR,2021-03-16,41.77
65469,Norway,NOR,2021-03-17,44.33
65470,Norway,NOR,2021-03-18,40.67
65471,Norway,NOR,2021-03-19,37.77
65472,Norway,NOR,2021-03-20,32.06
65473,Norway,NOR,2021-03-21,30.27
65474,Norway,NOR,2021-03-22,35.72
65475,Norway,NOR,2021-03-23,35.26
65476,Norway,NOR,2021-03-24,32.76
65477,Norway,NOR,2021-03-25,33.89
65478,Norway,NOR,2021-03-26,32.75
65479,Norway,NOR,2021-03-27,30.52
65480,Norway,NOR,2021-03-28,31.22
65481,Norway,NOR,2021-03-29,30.59
65482,Norway,NOR,2021-03-30,31.19
65483,Norway,NOR,2021-03-31,32.65
65484,Norway,NOR,2021-04-01,32.02
65485,Norway,NOR,2021-04-02,27.01
65486,Norway,NOR,2021-04-03,29.88
65487,Norway,NOR,2021-04-04,20.55
65488,Norway,NOR,2021-04-05,16.04
65489,Norway,NOR,2021-04-06,30.26
65490,Norway,NOR,2021-04-07,34.63
65491,Norway,NOR,2021-04-08,37.98
65492,Norway,NOR,2021-04-09,30.79
65493,Norway,NOR,2021-04-10,33.29
65494,Norway,NOR,2021-04-11,34.63
65495,Norway,NOR,2021-04-12,36.78
65496,Norway,NOR,2021-04-13,36.76
65497,Norway,NOR,2021-04-14,44.08
65498,Norway,NOR,2021-04-15,46.42
65499,Norway,NOR,2021-04-16,42.96
65500,Norway,NOR,2021-04-17,39.76
65501,Norway,NOR,2021-04-18,39.63
65502,Norway,NOR,2021-04-19,40.89
65503,Norway,NOR,2021-04-20,38.22
65504,Norway,NOR,2021-04-21,35.99
65505,Norway,NOR,2021-04-22,33.94
65506,Norway,NOR,2021-04-23,37.62
65507,Norway,NOR,2021-04-24,37.72
65508,Norway,NOR,2021-04-25,37.35
65509,Norway,NOR,2021-04-26,56.19
65510,Norway,NOR,2021-04-27,53.62
65511,Norway,NOR,2021-04-28,57.8
65512,Norway,NOR,2021-04-29,52.29
65513,Norway,NOR,2021-04-30,50.97
65514,Norway,NOR,2021-05-01,49.4
65515,Norway,NOR,2021-05-02,46.41
65516,Norway,NOR,2021-05-03,59.81
65517,Norway,NOR,2021-05-04,42.42
65518,Norway,NOR,2021-05-05,47.19
65519,Norway,NOR,2021-05-06,62.62
65520,Norway,NOR,2021-05-07,64.43
65521,Norway,NOR,2021-05-08,49.32
65522,Norway,NOR,2021-05-09,36.94
65523,Norway,NOR,2021-05-10,47.92
65524,Norway,NOR,2021-05-11,49.2
65525,Norway,NOR,2021-05-12,48.23
65526,Norway,NOR,2021-05-13,42.33
65527,Norway,NOR,2021-05-14,42.68
65528,Norway,NOR,2021-05-15,38.97
65529,Norway,NOR,2021-05-16,31.7
65530,Norway,NOR,2021-05-17,45.96
65531,Norway,NOR,2021-05-18,47.39
65532,Norway,NOR,2021-05-19,49.56
65533,Norway,NOR,2021-05-20,44.39
65534,Norway,NOR,2021-05-21,30.14
65535,Norway,NOR,2021-05-22,18.97
65536,Norway,NOR,2021-05-23,24.92
65537,Norway,NOR,2021-05-24,37.18
65538,Norway,NOR,2021-05-25,42.53
65539,Norway,NOR,2021-05-26,42.46
65540,Norway,NOR,2021-05-27,42.78
65541,Norway,NOR,2021-05-28,42.93
65542,Norway,NOR,2021-05-29,39.76
65543,Norway,NOR,2021-05-30,32.57
65544,Norway,NOR,2021-05-31,44.18
65545,Norway,NOR,2021-06-01,45.32
65546,Norway,NOR,2021-06-02,45.47
65547,Norway,NOR,2021-06-03,43.62
65548,Norway,NOR,2021-06-04,45.89
65549,Norway,NOR,2021-06-05,44.01
65550,Norway,NOR,2021-06-06,43.24
65551,Norway,NOR,2021-06-07,50.1
65552,Norway,NOR,2021-06-08,50.03
65553,Norway,NOR,2021-06-09,50.17
65554,Norway,NOR,2021-06-10,49.12
65555,Norway,NOR,2021-06-11,44.32
65556,Norway,NOR,2021-06-12,27.93
65557,Norway,NOR,2021-06-13,18.05
65558,Norway,NOR,2021-06-14,39.48
65559,Norway,NOR,2021-06-15,38.22
65560,Norway,NOR,2021-06-16,39.89
65561,Norway,NOR,2021-06-17,38.32
65562,Norway,NOR,2021-06-18,37.15
65563,Norway,NOR,2021-06-19,36.71
65564,Norway,NOR,2021-06-20,35.66
65565,Norway,NOR,2021-06-21,37.85
65566,Norway,NOR,2021-06-22,39.92
65567,Norway,NOR,2021-06-23,41.48
65568,Norway,NOR,2021-06-24,43.56
65569,Norway,NOR,2021-06-25,42.79
65570,Norway,NOR,2021-06-26,43.53
65571,Norway,NOR,2021-06-27,42.05
65572,Norway,NOR,2021-06-28,45.65
65573,Norway,NOR,2021-06-29,45.93
65574,Norway,NOR,2021-06-30,45.73
65575,Norway,NOR,2021-07-01,44.71
65576,Norway,NOR,2021-07-02,47.16
65577,Norway,NOR,2021-07-03,47.54
65578,Norway,NOR,2021-07-04,48.57
65579,Norway,NOR,2021-07-05,50.34
65580,Norway,NOR,2021-07-06,49.58
65581,Norway,NOR,2021-07-07,49.63
65582,Norway,NOR,2021-07-08,56.0
65583,Norway,NOR,2021-07-09,52.11
65584,Norway,NOR,2021-07-10,50.48
65585,Norway,NOR,2021-07-11,48.15
65586,Norway,NOR,2021-07-12,50.82
65587,Norway,NOR,2021-07-13,50.94
65588,Norway,NOR,2021-07-14,53.9
65589,Norway,NOR,2021-07-15,49.16
65590,Norway,NOR,2021-07-16,50.18
65591,Norway,NOR,2021-07-17,44.58
65592,Norway,NOR,2021-07-18,33.97
65593,Norway,NOR,2021-07-19,46.99
65594,Norway,NOR,2021-07-20,49.83
65595,Norway,NOR,2021-07-21,49.76
65596,Norway,NOR,2021-07-22,48.19
65597,Norway,NOR,2021-07-23,50.35
65598,Norway,NOR,2021-07-24,50.22
65599,Norway,NOR,2021-07-25,47.84
65600,Norway,NOR,2021-07-26,50.9
65601,Norway,NOR,2021-07-27,50.43
65602,Norway,NOR,2021-07-28,49.7
65603,Norway,NOR,2021-07-29,45.47
65604,Norway,NOR,2021-07-30,47.21
65605,Norway,NOR,2021-07-31,43.23
65606,Norway,NOR,2021-08-01,50.05
65607,Norway,NOR,2021-08-02,55.55
65608,Norway,NOR,2021-08-03,57.59
65609,Norway,NOR,2021-08-04,58.66
65610,Norway,NOR,2021-08-05,59.48
65611,Norway,NOR,2021-08-06,59.28
65612,Norway,NOR,2021-08-07,52.9
65613,Norway,NOR,2021-08-08,38.32
65614,Norway,NOR,2021-08-09,58.2
65615,Norway,NOR,2021-08-10,66.65
65616,Norway,NOR,2021-08-11,68.02
65617,Norway,NOR,2021-08-12,70.24
65618,Norway,NOR,2021-08-13,65.29
65619,Norway,NOR,2021-08-14,59.45
65620,Norway,NOR,2021-08-15,57.93
65621,Norway,NOR,2021-08-16,65.05
65622,Norway,NOR,2021-08-17,61.91
65623,Norway,NOR,2021-08-18,62.23
65624,Norway,NOR,2021-08-19,61.21
65625,Norway,NOR,2021-08-20,65.49
65626,Norway,NOR,2021-08-21,65.76
65627,Norway,NOR,2021-08-22,64.08
65628,Norway,NOR,2021-08-23,73.61
65629,Norway,NOR,2021-08-24,72.14
65630,Norway,NOR,2021-08-25,60.91
65631,Norway,NOR,2021-08-26,69.0
65632,Norway,NOR,2021-08-27,72.02
65633,Norway,NOR,2021-08-28,70.95
65634,Norway,NOR,2021-08-29,70.98
65635,Norway,NOR,2021-08-30,84.09
65636,Norway,NOR,2021-08-31,82.62
65637,Norway,NOR,2021-09-01,80.79
65638,Norway,NOR,2021-09-02,78.99
65639,Norway,NOR,2021-09-03,75.16
65640,Norway,NOR,2021-09-04,78.5
65641,Norway,NOR,2021-09-05,77.85
65642,Norway,NOR,2021-09-06,89.95
65643,Norway,NOR,2021-09-07,82.67
65644,Norway,NOR,2021-09-08,81.5
65645,Norway,NOR,2021-09-09,85.88
65646,Norway,NOR,2021-09-10,86.65
65647,Norway,NOR,2021-09-11,82.38
65648,Norway,NOR,2021-09-12,76.51
65649,Norway,NOR,2021-09-13,82.56
65650,Norway,NOR,2021-09-14,93.11
65651,Norway,NOR,2021-09-15,94.26
65652,Norway,NOR,2021-09-16,98.35
65653,Norway,NOR,2021-09-17,96.85
65654,Norway,NOR,2021-09-18,89.12
65655,Norway,NOR,2021-09-19,79.0
65656,Norway,NOR,2021-09-20,93.7
65657,Norway,NOR,2021-09-21,92.9
65658,Norway,NOR,2021-09-22,89.25
65659,Norway,NOR,2021-09-23,80.55
65660,Norway,NOR,2021-09-24,81.5
65661,Norway,NOR,2021-09-25,87.16
65662,Norway,NOR,2021-09-26,87.1
65663,Norway,NOR,2021-09-27,86.48
65664,Norway,NOR,2021-09-28,88.49
65665,Norway,NOR,2021-09-29,82.93
65666,Norway,NOR,2021-09-30,77.23
65667,Norway,NOR,2021-10-01,66.68
65668,Norway,NOR,2021-10-02,63.32
65669,Norway,NOR,2021-10-03,38.6
65670,Norway,NOR,2021-10-04,69.98
65671,Norway,NOR,2021-10-05,77.16
65672,Norway,NOR,2021-10-06,85.95
65673,Norway,NOR,2021-10-07,93.25
65674,Norway,NOR,2021-10-08,91.24
65675,Norway,NOR,2021-10-09,88.07
65676,Norway,NOR,2021-10-10,83.09
65677,Norway,NOR,2021-10-11,82.87
65678,Norway,NOR,2021-10-12,89.13
65679,Norway,NOR,2021-10-13,95.86
65680,Norway,NOR,2021-10-14,67.81
65681,Norway,NOR,2021-10-15,58.96
65682,Norway,NOR,2021-10-16,64.03
65683,Norway,NOR,2021-10-17,75.19
65684,Norway,NOR,2021-10-18,91.04
65685,Norway,NOR,2021-10-19,97.79
65686,Norway,NOR,2021-10-20,56.78
65687,Norway,NOR,2021-10-21,56.83
65688,Norway,NOR,2021-10-22,59.27
65689,Norway,NOR,2021-10-23,73.71
65690,Norway,NOR,2021-10-24,58.69
65691,Norway,NOR,2021-10-25,68.69
65692,Norway,NOR,2021-10-26,67.86
65693,Norway,NOR,2021-10-27,55.13
65694,Norway,NOR,2021-10-28,53.13
65695,Norway,NOR,2021-10-29,55.12
65696,Norway,NOR,2021-10-30,50.42
65697,Norway,NOR,2021-10-31,44.57
65698,Norway,NOR,2021-11-01,49.04
65699,Norway,NOR,2021-11-02,61.18
65700,Norway,NOR,2021-11-03,67.64
65701,Norway,NOR,2021-11-04,75.75
65702,Norway,NOR,2021-11-05,61.82
65703,Norway,NOR,2021-11-06,52.37
65704,Norway,NOR,2021-11-07,48.98
65705,Norway,NOR,2021-11-08,85.33
65706,Norway,NOR,2021-11-09,56.6
65707,Norway,NOR,2021-11-10,58.87
65708,Norway,NOR,2021-11-11,60.59
65709,Norway,NOR,2021-11-12,63.76
65710,Norway,NOR,2021-11-13,63.15
65711,Norway,NOR,2021-11-14,67.06
65712,Norway,NOR,2021-11-15,66.07
65713,Norway,NOR,2021-11-16,65.61
65714,Norway,NOR,2021-11-17,61.85
65715,Norway,NOR,2021-11-18,61.84
65716,Norway,NOR,2021-11-19,56.85
65717,Norway,NOR,2021-11-20,59.51
65718,Norway,NOR,2021-11-21,64.42
65719,Norway,NOR,2021-11-22,84.04
65720,Norway,NOR,2021-11-23,75.79
65721,Norway,NOR,2021-11-24,76.81
65722,Norway,NOR,2021-11-25,86.78
65723,Norway,NOR,2021-11-26,116.19
65724,Norway,NOR,2021-11-27,155.46
65725,Norway,NOR,2021-11-28,183.88
65726,Norway,NOR,2021-11-29,237.63
65727,Norway,NOR,2021-11-30,140.03
65728,Norway,NOR,2021-12-01,114.33
65729,Norway,NOR,2021-12-02,174.35
65730,Norway,NOR,2021-12-03,135.87
65731,Norway,NOR,2021-12-04,112.33
65732,Norway,NOR,2021-12-05,124.25
65733,Norway,NOR,2021-12-06,150.41
65734,Norway,NOR,2021-12-07,151.78
65735,Norway,NOR,2021-12-08,110.94
